Date,Close
2/5/2019,8.95
2/6/2019,8.93
2/7/2019,8.93
2/8/2019,8.92
2/11/2019,8.9
2/12/2019,8.9
2/13/2019,8.89
2/14/2019,8.89
2/15/2019,8.92
2/19/2019,8.95
2/20/2019,8.95
2/21/2019,8.93
2/22/2019,8.95
2/25/2019,8.95
2/26/2019,8.98
2/27/2019,8.98
2/28/2019,8.96
3/1/2019,8.94
3/4/2019,8.93
3/5/2019,8.93
3/6/2019,8.91
3/7/2019,8.88
3/8/2019,8.89
3/11/2019,8.91
3/12/2019,8.92
3/13/2019,8.95
3/14/2019,8.94
3/15/2019,8.96
3/18/2019,8.96
3/19/2019,8.97
3/20/2019,9
3/21/2019,8.99
3/22/2019,8.97
3/25/2019,8.98
3/26/2019,8.97
3/27/2019,8.96
3/28/2019,8.95
3/29/2019,8.94
4/1/2019,8.95
4/2/2019,8.94
4/3/2019,8.95
4/4/2019,8.94
4/5/2019,8.94
4/8/2019,8.96
4/9/2019,8.97
4/10/2019,8.99
4/11/2019,8.97
4/12/2019,8.97
4/15/2019,8.97
4/16/2019,8.97
4/17/2019,8.97
4/18/2019,8.95
4/22/2019,8.95
4/23/2019,8.95
4/24/2019,8.93
4/25/2019,8.92
4/26/2019,8.93
4/29/2019,8.93
4/30/2019,8.95
5/1/2019,8.94
5/2/2019,8.91
5/3/2019,8.95
5/6/2019,8.94
5/7/2019,8.93
5/8/2019,8.92
5/9/2019,8.93
5/10/2019,8.95
5/13/2019,8.93
5/14/2019,8.93
5/15/2019,8.94
5/16/2019,8.92
5/17/2019,8.91
5/20/2019,8.91
5/21/2019,8.9
5/22/2019,8.91
5/23/2019,8.92
5/24/2019,8.94
5/28/2019,8.92
5/29/2019,8.92
5/30/2019,8.92
5/31/2019,8.95
6/3/2019,8.97
6/4/2019,8.99
6/5/2019,8.98
6/6/2019,8.99
6/7/2019,9.02
6/10/2019,9
6/11/2019,9
6/12/2019,8.99
6/13/2019,8.99
6/14/2019,8.96
6/17/2019,8.96
6/18/2019,8.97
6/19/2019,9
6/20/2019,9.07
6/21/2019,9.06
6/24/2019,9.08
6/25/2019,9.07
6/26/2019,9.07
6/27/2019,9.08
6/28/2019,9.09
7/1/2019,9.06
7/2/2019,9.07
7/3/2019,9.09
7/5/2019,9.04
7/8/2019,9.03
7/9/2019,9.01
7/10/2019,9.04
7/11/2019,9.05
7/12/2019,9.06
7/15/2019,9.06
7/16/2019,9.04
7/17/2019,9.05
7/18/2019,9.09
7/19/2019,9.07
7/22/2019,9.06
7/23/2019,9.04
7/24/2019,9.05
7/25/2019,9.03
7/26/2019,9.02
7/29/2019,9.02
7/30/2019,9.01
7/31/2019,8.99
8/1/2019,9
8/2/2019,9.01
8/5/2019,9.02
8/6/2019,9.01
8/7/2019,9.03
8/8/2019,9.02
8/9/2019,9.02
8/12/2019,9.02
8/13/2019,9
8/14/2019,8.99
8/15/2019,9.02
8/16/2019,9.01
8/19/2019,8.98
8/20/2019,9
8/21/2019,9
8/22/2019,8.99
8/23/2019,9.01
8/26/2019,8.99
8/27/2019,9.01
8/28/2019,9.01
8/29/2019,8.99
8/30/2019,8.99
9/3/2019,8.99
9/4/2019,9.03
9/5/2019,9.01
9/6/2019,9.02
9/9/2019,9.01
9/10/2019,8.98
9/11/2019,8.97
9/12/2019,8.98
9/13/2019,8.96
9/16/2019,8.95
9/17/2019,8.96
9/18/2019,8.95
9/19/2019,8.96
9/20/2019,8.96
9/23/2019,8.97
9/24/2019,8.99
9/25/2019,8.95
9/26/2019,8.95
9/27/2019,8.96
9/30/2019,8.94
10/1/2019,8.96
10/2/2019,8.96
10/3/2019,8.98
10/4/2019,9
10/7/2019,8.98
10/8/2019,8.97
10/9/2019,8.95
10/10/2019,8.96
10/11/2019,8.96
10/14/2019,8.96
10/15/2019,8.96
10/16/2019,8.97
10/17/2019,8.99
10/18/2019,9.02
10/21/2019,9.01
10/22/2019,9
